Date,Open,Close,Volume,Returns,Range,Bench_C_Rets,RSI,RSI_Return,MA_12,MA_21,DOW,Rolling_rets,AVG_Range,Returns_T1,Range_T1,Rolling_rets_T1,Returns_T2,Range_T2,Rolling_rets_T2,HMM
2022-12-09,0.0228403183317851,17133.15234375,-0.0082051351476166,-0.0058213603407883,0.0105088978197793,1.6072520174469385,49.76982327144271,0.9738108539835468,16933.705891927082,16706.22977120536,4,0.0858841577713482,0.0303516658376279,0.022871839541696,0.0285388647112208,-0.0517847065566264,-0.0141242808714139,0.0214212772288611,-0.1747178620478068,2
2022-12-10,-0.005682851138973,17128.724609375,-0.374925449701678,-0.00025843080632,0.0056155805694637,1.6067283185263812,49.70794814709452,0.9987567742804564,17009.656087239582,16726.095377604168,5,-0.0217991716585597,0.0258647510955513,-0.0058213603407883,0.0105088978197793,0.0858841577713482,0.022871839541696,0.0285388647112208,-0.0517847065566264,2
2022-12-11,-0.0002632022607352,17104.193359375,0.1114133276587112,-0.0014321702613265,0.008999302023583,1.602737336508801,49.34194145810778,0.9926368578340096,17064.59033203125,16764.779250372023,6,0.008183094556749,0.0239333134489524,-0.00025843080632,0.0056155805694637,-0.0217991716585597,-0.0058213603407883,0.0105088978197793,0.0858841577713482,0
2022-12-12,-0.0015885228652884,17206.4375,0.3891024700089449,0.0059777236188083,0.0185314285251991,1.618296375371092,50.96260914889435,1.0328456409069866,17067.746256510418,16832.357979910714,0,0.0279628246519231,0.0237204848813034,-0.0014321702613265,0.008999302023583,0.008183094556749,-0.00025843080632,0.0056155805694637,-0.0217991716585597,2
2022-12-13,0.0060775562783219,17781.318359375,0.3576975248897989,0.0334108010083435,0.0478222047310061,1.7058895845286064,58.92044945117461,1.1561505667621983,17135.595052083332,16908.146019345237,1,0.0879118355786,0.0240888485720478,0.0059777236188083,0.0185314285251991,0.0279628246519231,-0.0014321702613265,0.008999302023583,0.008183094556749,0
2022-12-14,0.0334540412168498,17815.650390625,-0.0413092109637517,0.001930792225645,0.0326399916499966,1.710808851481505,59.34476667054983,1.0072015272002777,17196.177571614582,16965.524274553572,2,0.0736481638159819,0.0225804322066217,0.0334108010083435,0.0478222047310061,0.0879118355786,0.0059777236188083,0.0185314285251991,0.0279628246519231,2
2022-12-15,0.0017758411355892,17364.865234375,-0.178974972895739,-0.0253027616935732,0.0302584256512956,1.642169459919681,51.78172826952807,0.8725576183826338,17234.22998046875,17001.733816964286,3,0.0323139381236253,0.0225625781150834,0.001930792225645,0.0326399916499966,0.0736481638159819,0.0334108010083435,0.0478222047310061,0.0879118355786,0
2022-12-16,-0.0252108800903801,16647.484375,0.1463029491218035,-0.041312204252233,0.0555225089199418,1.5329392403131412,42.49931902668131,0.82073967878146,17193.979817708332,17007.716796875,4,0.0037455157123389,0.023337694406936,-0.0253027616935732,0.0302584256512956,0.0323139381236253,0.001930792225645,0.0326399916499966,0.0736481638159819,2
2022-12-17,-0.0413235345725081,16795.091796875,-0.3981434264732643,0.0088666502727983,0.0112290970204373,1.5554766769924524,44.69608182313758,1.05168936460081,17179.001953125,17023.469680059523,5,0.0115276589115289,0.0231738347757585,-0.041312204252233,0.0555225089199418,0.0037455157123389,-0.0253027616935732,0.0302584256512956,0.0323139381236253,2
2022-12-18,0.0089281618348857,16757.9765625,-0.2446992155762218,-0.0022098857704312,0.0070408235356318,1.549991328547446,44.23842647295133,0.9897607277524416,17151.374674479168,17038.391090029763,6,0.0087029563729973,0.0226389218116854,0.0088666502727983,0.0112290970204373,0.0115276589115289,-0.041312204252233,0.0555225089199418,0.0037455157123389,0
2022-12-19,-0.0021772570770448,16439.6796875,0.5763928662214515,-0.0189937534411085,0.0249656794562453,1.5018780995642311,40.41641706556799,0.9136043093729784,17117.33740234375,17048.979538690477,0,-0.0111154296504323,0.023013534851412,-0.0022098857704312,0.0070408235356318,0.0087029563729973,0.0088666502727983,0.0112290970204373,0.0115276589115289,2
2022-12-20,-0.018930313849952,16906.3046875,0.3194354510630139,0.0283840688425822,0.0356173556081107,1.5726210941305991,47.56809617230312,1.1769498541924903,17090.0732421875,17070.947265625,1,0.0423838991312451,0.0231789810686683,-0.0189937534411085,0.0249656794562453,-0.0111154296504323,-0.0022098857704312,0.0070408235356318,0.0087029563729973,2
2022-12-21,0.0281441567937068,16817.53515625,-0.3450012427473343,-0.0052506761761861,0.0096019047381481,1.5592417839210575,46.42646035684997,0.9759999683124196,17063.771809895832,17054.231491815477,2,0.0681025977064502,0.0220199440239496,0.0283840688425822,0.0356173556081107,0.0423838991312451,-0.0189937534411085,0.0249656794562453,-0.0111154296504323,0
2022-12-22,-0.0050960599266237,16830.341796875,0.1047257784186759,0.0007615052090579,0.0165295851959781,1.5610845520906635,46.6254826634892,1.0042868292156988,17038.906575520832,17047.717633928572,3,0.0433698287274022,0.0213010905114049,-0.0052506761761861,0.0096019047381481,0.0681025977064502,0.0283840688425822,0.0356173556081107,0.0423838991312451,2
2022-12-23,0.0006697239151127,16796.953125,-0.0676521543052719,-0.0019838380157674,0.0065950183764804,1.5560073416949387,46.14418144066867,0.9896772924305314,17013.30322265625,17033.826822916668,4,0.0153857750082863,0.0205568430643111,0.0007615052090579,0.0165295851959781,0.0433698287274022,-0.0052506761761861,0.0096019047381481,0.0681025977064502,2
2022-12-24,-0.0019410967765445,16847.755859375,-0.3643115910907425,0.0030245208161823,0.0042382865608332,1.5636999963831832,47.039988179451385,1.0194132111745124,16983.4130859375,17030.946800595237,5,0.0187860888288395,0.020153314956291,-0.0019838380157674,0.0065950183764804,0.0153857750082863,0.0007615052090579,0.0165295851959781,0.0433698287274022,2
2022-12-25,0.0030082376246096,16841.986328125,0.1961842066971781,-0.0003424510242288,0.0062846425270057,1.56286217728267,46.9444879476878,0.9979698074880616,16905.135416666668,17017.20870535714,6,0.0234195914202492,0.0199256807405497,0.0030245208161823,0.0042382865608332,0.0187860888288395,-0.0019838380157674,0.0065950183764804,0.0153857750082863,0
2022-12-26,-0.0003119666150509,16919.8046875,0.0197812586091425,0.0046204977167716,0.0064092041608594,1.574625710149904,48.4642379329088,1.032373342465989,16830.481608072918,17014.58863467262,0,0.0315239953251244,0.0196304042191518,-0.0003424510242288,0.0062846425270057,0.0234195914202492,0.0030245208161823,0.0042382865608332,0.0187860888288395,2
2022-12-27,0.0045742709925931,16717.173828125,0.3248621303005341,-0.0119759573539699,0.0190945834405715,1.5436744112453584,44.86080149943664,0.9256475168667552,16776.50732421875,16996.85863095238,1,0.0207417916842113,0.0199477310868836,0.0046204977167716,0.0064092041608594,0.0315239953251244,-0.0003424510242288,0.0062846425270057,0.0234195914202492,2
2022-12-28,-0.0119916741672349,16552.572265625,0.0798252072200653,-0.0098462553654299,0.0164032339542703,1.5185907035866162,42.12107047536526,0.9389281748765504,16768.597981770832,16982.784598214286,2,0.0247179652585151,0.0196050300934565,-0.0119759573539699,0.0190945834405715,0.0207417916842113,0.0046204977167716,0.0064092041608594,0.0315239953251244,0
2022-12-29,-0.0098153981219556,16642.341796875,-0.1489779525233834,0.0054232979508825,0.0086664854173572,1.532095831239641,44.12524803267876,1.0475813538140168,16755.868815104168,16954.635416666668,3,0.0161031777276433,0.0191031743103454,-0.0098462553654299,0.0164032339542703,0.0247179652585151,-0.0119759573539699,0.0190945834405715,0.0207417916842113,3
2022-12-30,0.0053773610174836,16602.5859375,0.1006703651121037,-0.0023888380529755,0.0143190107912749,1.5262125845385812,43.40836873042935,0.9837535348986935,16742.919596354168,16929.37034970238,4,-0.030285949642303,0.018069500036864,0.0054232979508825,0.0086664854173572,0.0161031777276433,-0.0098462553654299,0.0164032339542703,0.0247179652585151,0
2022-12-31,-0.0022628149206354,16547.49609375,-0.2944270505925788,-0.0033181483870876,0.0067483980669198,1.5178938335220078,42.38086414668838,0.9763293435392174,16751.904296875,16901.692801339286,5,-0.0218714006693669,0.017684344276251,-0.0023888380529755,0.0143190107912749,-0.030285949642303,0.0054232979508825,0.0086664854173572,0.0161031777276433,2
2023-01-01,-0.0033582787883094,16625.080078125,-0.1774883585933455,0.0046885633896178,0.0066099829859112,1.5297645203154415,44.377709328821446,1.047116669806958,16728.468912760418,16878.877883184523,6,-0.0243453523076546,0.01748839394263,-0.0033181483870876,0.0067483980669198,-0.0218714006693669,-0.0023888380529755,0.0143190107912749,-0.030285949642303,3
2023-01-02,0.004689153136276,16688.470703125,0.3086652837264036,0.0038129515588565,0.0112908915176122,1.539467749167814,46.023667022359206,1.0370897398363186,16717.713541666668,16854.212797619046,0,-0.0099742980962029,0.0174149336612006,0.0046885633896178,0.0066099829859112,-0.0243453523076546,-0.0033181483870876,0.0067483980669198,-0.0218714006693669,2
2023-01-03,0.0038096811176255,16679.857421875,0.1492261135725927,-0.0005161216628667,0.0083066471742359,1.538209977351114,45.82523908607061,0.9956885674452626,16705.173177083332,16801.762276785714,1,-0.0236349012819777,0.0171902905883165,0.0038129515588565,0.0112908915176122,-0.0099742980962029,0.0046885633896178,0.0066099829859112,-0.0243453523076546,0
2023-01-04,-0.0005178654813691,16863.23828125,0.3250117508303425,0.0109941502937851,0.0178081637985936,1.5661511046699288,50.6988280508087,1.1063516320249709,16710.696940104168,16756.409319196428,2,-0.0035540179399641,0.0168862301320015,-0.0005161216628667,0.0083066471742359,-0.0236349012819777,0.0038129515588565,0.0112908915176122,-0.0099742980962029,2
2023-01-05,0.0109871297904691,16836.736328125,-0.2567066902051801,-0.0015715814888571,0.0055828886336206,1.5620780650190986,49.99879269671043,0.9861922773955106,16709.778645833332,16731.260323660714,3,-0.0118813525195367,0.0167733454930148,0.0109941502937851,0.0178081637985936,-0.0035540179399641,-0.0005161216628667,0.0083066471742359,-0.0236349012819777,2
2023-01-06,-0.0016010937100783,16951.96875,0.0526485838134949,0.0068441068167415,0.0164851226946556,1.5796357889845165,53.03530504095449,1.0607317133168266,16718.94384765625,16745.759579613095,4,0.0090870351686187,0.0166088070085413,-0.0015715814888571,0.0055828886336206,-0.0118813525195367,0.0109941502937851,0.0178081637985936,-0.0035540179399641,2
2023-01-07,0.006868691180814,16955.078125,-0.4647601223529459,0.0001834226481807,0.0035961619692044,1.5799671818519472,53.11803892747977,1.0015599775745871,16721.88330078125,16753.377976190477,5,-0.0136013817248965,0.0157773835838074,0.0068441068167415,0.0164851226946556,0.0090870351686187,-0.0015715814888571,0.0055828886336206,-0.0118813525195367,2
2023-01-08,0.0001197075770864,17091.14453125,0.2662505158836825,0.0080251123142494,0.009873153428795,1.6011050214835607,56.71175983486405,1.0676553762139196,16753.047526041668,16769.243117559523,6,0.0002450909301412,0.0157561921041079,0.0001834226481807,0.0035961619692044,-0.0136013817248965,0.0068441068167415,0.0164851226946556,0.0090870351686187,2
2023-01-09,0.0082484661350474,17196.5546875,0.9065477486104891,0.0061675305628166,0.0173139685863683,1.6165986991236183,59.31373206445423,1.045880646926964,16806.712727864582,16805.28478422619,0,0.0066710522992778,0.0161461383713381,0.0080251123142494,0.009873153428795,0.0002450909301412,0.0001834226481807,0.0035961619692044,-0.0136013817248965,2
2023-01-10,0.0057889947628713,17446.29296875,-0.1512181319533924,0.014522576515372,0.0187455952812709,1.654608558204438,64.72379080816177,1.0912108976354515,16873.708658854168,16830.998511904763,1,0.0226257990759765,0.016471014813261,0.0061675305628166,0.0173139685863683,0.0066710522992778,0.0080251123142494,0.009873153428795,0.0002450909301412,0
2023-01-11,0.0147391906429665,17934.896484375,0.1621893888580994,0.0280061510201732,0.0344274163959592,1.7567529393762769,72.44396370297761,1.1192787504937416,16984.734537760418,16884.206194196428,2,0.0446542264773414,0.0170008810756197,0.014522576515372,0.0187455952812709,0.0226257990759765,0.0061675305628166,0.0173139685863683,0.0066710522992778,2
2023-01-12,0.0384741802328028,18869.587890625,0.9034834822365798,0.0521157959882461,0.0575089238191079,1.9003185389344384,81.0070984751068,1.1182035649959503,17178.2421875,16981.313151041668,3,0.0633592214572439,0.0173237717118898,0.0280061510201732,0.0344274163959592,0.0446542264773414,0.014522576515372,0.0187455952812709,0.0226257990759765,1
2023-01-13,0.0414686690940953,19909.57421875,-0.1643148140153082,0.0551144166026911,0.0645842055819747,2.060315902667534,86.16038338755328,1.0636152264363603,17451.950032552082,17129.533203125,4,0.1165428458342899,0.0183885788429557,0.0521157959882461,0.0575089238191079,0.0633592214572439,0.0280061510201732,0.0344274163959592,0.0446542264773414,2
2023-01-14,0.0552035632364753,20976.298828125,0.3333702325373588,0.0535784742383091,0.0586359519378762,2.2244651907379063,89.35177118632876,1.0370400835430418,17809.26904296875,17326.13048735119,5,0.1954240817661724,0.0193344963858417,0.0551144166026911,0.0645842055819747,0.1165428458342899,0.0521157959882461,0.0575089238191079,0.0633592214572439,2
2023-01-15,0.0535870659723498,20880.798828125,-0.5047599517965504,-0.0045527574136173,0.0187684755350245,2.2100041532502765,87.4084495837036,0.9782508888539806,18159.347493489586,17518.454892113095,6,0.232183528604788,0.0181093619396778,0.0535784742383091,0.0586359519378762,0.1954240817661724,0.0551144166026911,0.0645842055819747,0.1165428458342899,2
2023-01-16,-0.0045410481029138,21169.6328125,0.388326678784348,0.0138325160235708,0.0311419585531913,2.255359892976178,88.24141358187164,1.009529559237524,18518.21370442708,17720.827659970237,0,0.2371493943555606,0.0187731239907696,-0.0045527574136173,0.0187684755350245,0.232183528604788,0.0535784742383091,0.0586359519378762,0.1954240817661724,0
2023-01-17,0.0140602536603395,21161.51953125,-0.0669034650023557,-0.0003832509199314,0.0219332280607902,2.254040191279933,88.0651818205543,0.998002845215599,18878.6123046875,17932.46316964286,1,0.2389760292060604,0.0192695374749415,0.0138325160235708,0.0311419585531913,0.2371493943555606,-0.0045527574136173,0.0187684755350245,0.232183528604788,2
2023-01-18,-0.0006981166898034,20688.78125,0.2002258154942846,-0.022339524368838,0.0497994204009766,2.1810335319473806,78.25789631744814,0.8886360613767886,19190.013346354168,18129.42550223214,2,0.2356302582783309,0.0200973288397659,-0.0003832509199314,0.0219332280607902,0.2389760292060604,0.0138325160235708,0.0311419585531913,0.2371493943555606,0
2023-01-19,-0.0224140423083462,21086.79296875,-0.2950372483050905,0.0192380456799503,0.0230902617951329,2.2420120781995743,80.25191549162322,1.0254801019195108,19534.322916666668,18341.06603422619,3,0.226484235115699,0.019679759046,-0.022339524368838,0.0497994204009766,0.2356302582783309,-0.0003832509199314,0.0219332280607902,0.2389760292060604,0
2023-01-20,0.0192696788232653,22676.552734375,0.3614787930048018,0.0753912540413792,0.0847659882137243,2.486565962225596,85.83860126005891,1.0696143604076196,19999.77360026041,18630.30254836309,4,0.3071261653332644,0.0221852284951859,0.0192380456799503,0.0230902617951329,0.226484235115699,-0.022339524368838,0.0497994204009766,0.2356302582783309,2
2023-01-21,0.0755051705255911,22777.625,0.1265010794985905,0.0044571265663226,0.0342270501998991,2.50216158293292,86.10768598294605,1.003134775251893,20464.86279296875,18926.97535342262,5,0.3108217866905292,0.0227751439953166,0.0753912540413792,0.0847659882137243,0.3071261653332644,0.0192380456799503,0.0230902617951329,0.226484235115699,2
2023-01-22,0.0044343033490332,22720.416015625,-0.237217993669664,-0.0025116307944748,0.0298746227406423,2.493468749836265,85.12176876751585,0.988550183364288,20904.373046875,19217.229445684523,6,0.3102939939118218,0.0235511308074553,0.0044571265663226,0.0342270501998991,0.3108217866905292,0.0753912540413792,0.0847659882137243,0.3071261653332644,2
2023-01-23,-0.0024979573119571,22934.431640625,0.0716191150306797,0.009419529327844,0.0208429103050571,2.5256368171717205,85.77780971033522,1.0077070877675387,21321.0009765625,19514.65615699405,0,0.3166890024234835,0.0241046182655961,-0.0025116307944748,0.0298746227406423,0.3102939939118218,0.0044571265663226,0.0342270501998991,0.3108217866905292,2
2023-01-24,0.0091782164438545,22636.46875,-0.0042849308150895,-0.0129919457039084,0.0259101644116839,2.480262189966544,80.45852671330138,0.9379876565396502,21634.90771484375,19798.30431547619,1,0.3040395077438038,0.0247588023284187,0.009419529327844,0.0208429103050571,0.3166890024234835,-0.0025116307944748,0.0298746227406423,0.3102939939118218,0
2023-01-25,-0.0126630658053696,23117.859375,0.1621013328197531,0.0212661537590752,0.0587351139666267,2.552904982497935,82.36160771496625,1.0236529436891897,21902.26481119792,20096.14341517857,2,0.3206851637861074,0.0265029993219443,-0.0129919457039084,0.0259101644116839,0.3040395077438038,0.009419529327844,0.0208429103050571,0.3166890024234835,3
2023-01-26,0.0207465854793744,23032.77734375,-0.1410290262469223,-0.0036803594082767,0.0142158690122424,2.5395123367955024,80.86270603611439,0.9818009662458362,22073.63802083333,20391.19298735119,3,0.3289807617318007,0.0263403755076666,0.0212661537590752,0.0587351139666267,0.3206851637861074,-0.0129919457039084,0.0259101644116839,0.3040395077438038,0
2023-01-27,-0.0033856260910758,23078.728515625,-0.036972062432546,0.0019950339114214,0.0336853073397089,2.546763773993016,81.06315297418453,1.0024788551842505,22256.798828125,20682.94345238096,4,0.340822051008652,0.0269164446205146,-0.0036803594082767,0.0142158690122424,0.3289807617318007,0.0212661537590752,0.0587351139666267,0.3206851637861074,2
2023-01-28,0.0021383636171359,23031.08984375,-0.420370569609646,-0.002064180955322,0.0112205907089826,2.539497840893514,80.12615012379725,0.9884410756797768,22411.920247395832,20972.27734375,5,0.3333345721024474,0.0270015814635688,0.0019950339114214,0.0336853073397089,0.340822051008652,-0.0036803594082767,0.0142158690122424,0.3289807617318007,0
2023-01-29,-0.0021020666768103,23774.56640625,0.8639176751612732,0.032281432079158,0.0406707614895403,2.65377050688592,83.35902258582709,1.040347283090913,22629.674153645832,21290.53552827381,6,0.3680048422345809,0.0278799731535109,-0.002064180955322,0.0112205907089826,0.3333345721024474,0.0019950339114214,0.0336853073397089,0.340822051008652,0
2023-01-30,0.0322688864122784,22840.138671875,-0.0079526756901892,-0.0393036709232834,0.0499508563375843,2.5102650685443386,68.31722030950543,0.8195539989587269,22808.95393880208,21559.27762276786,0,0.3320193196983851,0.0293200550958664,0.032281432079158,0.0406707614895403,0.3680048422345809,-0.002064180955322,0.0112205907089826,0.3333345721024474,2
2023-01-31,-0.0392793005942845,23139.283203125,-0.1605466379915421,0.0130973167697252,0.0201819307889492,2.5560176941101105,70.17280067885036,1.0271612393030394,22979.994791666668,21830.37239583333,1,0.3404280730784925,0.0297724533559677,-0.0393036709232834,0.0499508563375843,0.3320193196983851,0.032281432079158,0.0406707614895403,0.3680048422345809,0
2023-02-01,0.0130047591651725,23723.76953125,0.1683797043671357,0.0252594828886516,0.0387620750510868,2.6453882300623213,73.44527516972987,1.0466345145016538,23067.26285807292,22106.03301711309,2,0.3618746044082876,0.0306881594737502,0.0130973167697252,0.0201819307889492,0.3404280730784925,-0.0393036709232834,0.0499508563375843,0.3320193196983851,3
2023-02-02,0.0251963183948908,23471.87109375,0.201762538952301,-0.0106179769268196,0.0297680885218869,2.606303735049388,69.8865597829434,0.9515460269083016,23125.11669921875,22325.18936011905,3,0.3517727491443347,0.0314035408520052,0.0252594828886516,0.0387620750510868,0.3618746044082876,0.0130973167697252,0.0201819307889492,0.3404280730784925,2
2023-02-03,-0.010598793155605,23449.322265625,-0.1554208589781949,-0.0009606745041729,0.0171026291143543,2.602378019988698,69.5616353547838,0.9953506878980914,23185.85888671875,22493.74879092262,4,0.3398179243463767,0.0313800230291973,-0.0106179769268196,0.0297680885218869,0.3517727491443347,0.0252594828886516,0.0387620750510868,0.3618746044082876,2
2023-02-04,-0.0009839103241011,23331.84765625,-0.422543277265661,-0.0050097230122172,0.0113840216163836,2.584392613521296,67.79323824450864,0.9745779825149906,23218.976888020832,22605.91778273809,5,0.3363797828230166,0.0315733941286227,-0.0009606745041729,0.0171026291143543,0.3398179243463767,-0.0106179769268196,0.0297680885218869,0.3517727491443347,0
2023-02-05,-0.0048652523766888,22955.666015625,0.2509680378223624,-0.0161230969003104,0.0254654539413103,2.526348460327068,62.32889802232543,0.919396972859224,23245.57666015625,22704.72098214286,6,0.3134125791059646,0.0318727385035112,-0.0050097230122172,0.0113840216163836,0.3363797828230166,-0.0009606745041729,0.0171026291143543,0.3398179243463767,1
2023-02-06,-0.0162104638070079,22760.109375,0.2177819845819841,-0.0085188833332865,0.0188283724742577,2.495871364862566,59.637781590550304,0.9568239369351405,23215.76416015625,22780.457961309523,0,0.3047102731244974,0.0323804788536796,-0.0161230969003104,0.0254654539413103,0.3134125791059646,-0.0050097230122172,0.0113840216163836,0.3363797828230166,2
2023-02-07,-0.0085716529621587,23264.291015625,0.1411524451450452,0.0221519867201869,0.0243764507084418,2.573177464043212,63.95840295352385,1.0724477210208327,23235.056966145832,22880.58993675596,1,0.3188371475304349,0.0328639220963345,-0.0085188833332865,0.0188283724742577,0.3047102731244974,-0.0161230969003104,0.0254654539413103,0.3134125791059646,0
2023-02-08,0.0222411779341438,22939.3984375,-0.0668162088757203,-0.0139652903201216,0.0280171832331155,2.5243779363366423,59.53571592528184,0.9308505712461924,23223.44612630208,22987.762183779763,2,0.2987043266474967,0.0332206959178928,0.0221519867201869,0.0243764507084418,0.3188371475304349,-0.0085188833332865,0.0188283724742577,0.3047102731244974,0
2023-02-09,-0.0136200809529514,21819.0390625,0.2838319358927483,-0.0488399631774345,0.0561433046816659,2.3522423464196898,47.37096827415687,0.7956731104671372,23122.44189453125,23022.631045386905,3,0.2353417869546901,0.0344672862312393,-0.0139652903201216,0.0280171832331155,0.2987043266474967,0.0221519867201869,0.0243764507084418,0.3188371475304349,3
2023-02-10,-0.0491385302233228,21651.18359375,-0.1686746002064313,-0.0076930733873835,0.0186538672013458,2.326554425314264,45.85910025829546,0.9680845025773686,22945.49332682292,22973.80394345238,4,0.1996425625471333,0.0339415012580855,-0.0488399631774345,0.0561433046816659,0.2353417869546901,-0.0139652903201216,0.0280171832331155,0.2987043266474967,2
2023-02-11,-0.0076613968380312,21870.875,-0.3959679209623733,0.0101468543416451,0.0126262959353835,2.3603126897053164,48.18976310242213,1.050822254056436,22864.721354166668,22930.62537202381,5,0.1576736209005323,0.0324454136619613,-0.0076930733873835,0.0186538672013458,0.1996425625471333,-0.0488399631774345,0.0561433046816659,0.2353417869546901,0
2023-02-12,0.010117409360834,21788.203125,0.0895573436820142,-0.0037799985140054,0.017440806773217,2.347425860675886,47.36348351773207,0.9828536284161868,22752.13134765625,22886.23428199405,6,0.0987792057838358,0.0308739670350027,0.0101468543416451,0.0126262959353835,0.1576736209005323,-0.0076930733873835,0.0186538672013458,0.1996425625471333,0
